epicid,ra,dec,kepmag,period,t0,duration,campaign,label
211431574,133.355087,12.118264,13.487,1.285750012,2344.728622,7.503512,5, E
211432103,133.852475,12.126656,10.249,0.933591657,2344.645087,2.2337641,5, E
211432167,132.863806,12.127919,8.55,5.817716589,2308.929664,3.871162342,5, E
211432922,132.87197,12.13949,18.17,5.817497024,2308.928129,3.215163906,5, E
211432946,132.637296,12.139833,14.398,1.671967757,2308.374972,2.105307774,5, E
211439059,131.97353,12.231904,13.075,18.63132735,2332.16518,5.121516,5, C
211442297,126.553444,12.281936,13.192,20.27116968,2344.430219,3.8701498,5, C
211462458,136.404367,12.589744,11.191,3.601920997,2308.383724,4.914476857,5, E
211479262,124.49834,12.839906,17.046,1.483621187,2308.245758,6.123718202,5, E
211480475,128.905705,12.857023,14.514,0.582244426,2307.650717,3.031838128,5, E
211481740,131.112968,12.875557,14.112,0.300488421,2307.823279,1.308851475,5, E
211490542,127.366731,13.002802,12.903,11.18804535,2317.251913,8.813060685,5, E
211490999,130.798847,13.009593,13.416,9.844304128,2342.861182,3.6885397,5, C
211491383,130.155165,13.014676,11.785,4.144521062,2341.753709,2.5868855,5, C
211493634,125.087627,13.048475,10.955,5.06749183,2309.851484,12.73442727,5, E
211498244,123.62329,13.114926,11.882,30.09061126,2321.543532,5.461394628,5, E
211505107,127.331297,13.210894,10.537,0.714666844,2307.9546,3.720311753,5, E
211509553,135.019765,13.273871,15.725,20.35890114,2338.772012,3.5915593,5, C
211509975,127.616416,13.27966,15.493,36.22401563,2328.206207,3.531772229,5, E
211518347,125.380223,13.397602,12.579,1.871194062,2307.887502,3.254582805,5, E
211525389,125.420277,13.49753,11.687,8.267110298,2339.791339,3.2890402,5, C
211526186,135.274317,13.509238,12.814,0.455089475,2307.583767,2.040324269,5, E
211529065,131.266597,13.549833,13.431,4.399645888,2340.77713,1.7986743,5, C
211536223,126.772092,13.649235,12.95,7.454592401,2313.379193,15.01798677,5, E
211539054,123.136142,13.688463,10.56,11.03021936,2339.332142,4.5544118,5, C
211562654,125.00716,14.019461,12.754,10.79193023,2336.365177,3.4911183,5, C
211563123,131.12904,14.026493,12.583,17.328975,2312.385507,8.985579153,5, E
211564796,128.938638,14.050391,14.226,12.16992172,2315.484787,7.671034495,5, E
211567126,123.507004,14.083767,10.032,7.434597052,2309.246211,10.68707134,5, E
211569350,123.252719,14.115202,12.114,1.655820959,2307.700675,4.269101098,5, E
211569573,123.365229,14.118116,17.371,0.716732782,2308.171376,1.410387255,5, E
211573482,124.288962,14.170935,13.25,7.070653608,2310.652358,3.474711556,5, E
211578235,135.061436,14.23756,14.33,11.00975699,2336.992808,1.7649913,5, C
211578677,136.794504,14.244347,14.291,0.277139638,2307.582293,1.813030058,5, E
211578751,129.399586,14.245322,11.4,0.872987999,2344.917714,3.9765864,5, E
211579683,125.21455,14.258666,14.029,9.017782916,2338.65003,3.4521582,5, C
211580526,123.091828,14.271074,16.463,1.75811443,2308.617246,2.271428495,5, E
211581700,129.488855,14.288277,12.159,1.291032069,2307.832856,4.852091905,5, E
211586814,124.679652,14.361439,12.238,14.10539054,2310.696626,14.30336204,5, E
211587705,127.709012,14.373949,9.535,1.653867786,2308.851863,8.532207867,5, E
211594205,129.140107,14.461936,10.68,16.99763801,2332.493783,2.5805071,5, C
211598816,137.113714,14.523592,10.75,19.35367457,2324.663363,1.748801651,5, E
211604396,129.405135,14.598632,13.214,0.872774082,2308.266941,4.328832131,5, E
211604668,127.248431,14.602467,14.098,0.515984549,2307.732991,2.113089521,5, E
211606790,137.144439,14.630882,12.673,18.64181915,2317.075427,5.275849659,5, E
211611158,130.259658,14.69032,12.414,52.707294,2326.157667,4.5895608,5, C
211613886,135.699628,14.727976,12.729,0.479408522,2307.677768,1.654610633,5, E
211617231,135.280786,14.775432,14.142,31.09244218,2332.829691,14.73025392,5, E
211619120,130.417679,14.801494,13.059,11.09973788,2309.65652,14.21193657,5, E
211619879,129.064969,14.812782,13.298,15.74503493,2333.275484,2.119495,5, C
211623903,123.100152,14.870029,15.08,0.807794773,2307.671986,1.607438737,5, E
211633000,129.29558,14.999408,14.601,9.237897083,2337.357184,2.5448062,5, C
211680698,132.126896,15.655983,13.727,50.92777005,2327.466252,3.8778959,5, C
211682544,129.682381,15.680626,11.407,50.81692929,2312.566457,3.0685248,5, C
211682657,133.637611,15.681949,8.978,3.141850134,2309.027299,6.430355115,5, E
211685045,123.359621,15.713759,14.984,0.768996725,2344.539665,2.0944832,5, E
211685048,123.362632,15.713778,14.267,0.769144365,2307.622276,2.351855098,5, E
211693443,123.78933,15.827637,9.053,2.173309594,2308.788026,7.112865173,5, E
211694226,132.589777,15.838075,14.434,1.917947457,2344.861681,0.60832066,5, C
211703878,126.843513,15.966434,16.468,35.59571249,2313.339029,3.708830653,5, E
211713099,125.223881,16.090947,13.64,8.562364349,2342.399527,3.244922,5, C
211719484,123.48189,16.178066,12.56,0.360893458,2307.715557,1.806442129,5, E
211726283,124.525188,16.27195,11.179,1.392720942,2308.588626,5.415361133,5, E
211728689,129.180793,16.306949,14.498,8.952567597,2313.562135,4.457143516,5, E
211730838,123.907302,16.337286,12.648,1.307071617,2308.698385,7.416570952,5, E
211731298,129.041204,16.343693,13.038,1.990384935,2344.168189,1.7776548,5, C
211732801,129.469627,16.365739,10.655,2.131731,2308.402416,4.823792431,5, E
211733267,130.009413,16.372406,12.15,8.658196814,2337.906379,1.5956929,5, C
211736305,129.907501,16.414161,14.5,14.55236156,2333.684884,2.7280922,5, C
211736671,123.381875,16.419609,12.16,4.734078431,2340.501057,3.7273022,5, C
211743874,129.389699,16.522103,12.486,12.28445673,2339.769938,3.8793057,5, C
211744153,130.745693,16.526022,14.861,4.611950482,2311.246102,2.576051205,5, E
211754962,124.029474,16.677163,13.938,3.411465605,2342.962341,1.256629,5, C
211755530,127.25638,16.684877,15.279,1.749866476,2344.231902,0.8035733,5, C
211762841,128.926495,16.789285,14.802,1.564901019,2344.825986,0.5512616,5, C
211763214,133.838068,16.79418,12.529,21.19099024,2334.785736,4.2348901,5, C
211770390,131.353503,16.895773,12.239,3.790184201,2307.580529,8.130983064,5, E
211770578,129.773042,16.898625,12.364,20.21735856,2315.28853,5.38034087,5, E
211770696,127.761182,16.900568,12.253,16.27043875,2329.24213,7.2750943,5, C
211770795,132.009734,16.901853,14.489,7.729534851,2339.012166,2.829586,5, C
211770867,123.022652,16.903006,12.179,27.69309693,2314.870268,7.494456817,5, E
211772227,126.409375,16.922539,14.183,17.48777188,2314.582151,1.864354874,5, E
211779390,124.361081,17.024356,13.053,3.850404646,2343.183389,1.3986646,5, C
211783206,130.145812,17.077936,14.15,7.129111398,2342.006796,2.0646845,5, C
211784767,126.013809,17.099015,11.85,3.577432022,2342.972194,5.6499185,5, E
211785852,125.993012,17.114086,9.955,3.579232436,2310.760021,7.50214429,5, E
211791178,132.142988,17.190686,13.648,9.562528754,2342.598917,3.3170261,5, C
211796070,128.311072,17.261563,13.941,1.890067813,2343.637106,1.2791271,5, C
211797637,130.73126,17.282842,13.713,1.641077551,2344.527292,1.6712564,5, C
211797674,127.413818,17.283503,10.548,1.32312808,2308.07239,3.19457059,5, E
211799258,128.246153,17.306547,15.979,19.53420801,2320.146057,1.282227246,5, E
211800191,132.884782,17.319834,12.443,1.106188864,2344.253048,1.2882867,5, C
211804579,129.067776,17.381661,11.222,1.523352871,2308.202251,4.046399727,5, E
211805860,124.966789,17.399931,13.766,2.071002586,2307.651908,3.502850594,5, E
211807843,129.029341,17.427219,11.443,3.382073592,2309.613022,6.526661515,5, E
211808055,129.034461,17.430082,13.741,3.38208574,2343.432102,5.6489727,5, E
211812160,133.064644,17.489027,13.485,1.08502481,2308.032575,2.415955917,5, E
211814733,132.667407,17.524891,11.971,14.70902461,2312.891551,3.430394967,5, E
211816003,132.62112,17.542445,13.654,14.45073496,2340.763146,3.4269977,5, C
211817229,126.972971,17.560143,15.682,2.177143186,2344.702127,0.71385401,5, E
211817572,123.096054,17.565154,11.385,2.25926804,2309.282976,1.835642028,5, E
211818569,126.93672,17.579397,12.935,5.185658376,2341.674757,2.290631,5, C
211820126,123.84852,17.602004,12.181,2.377482127,2308.047778,8.13921841,5, E
211822797,130.410365,17.640005,14.568,21.16961266,2332.577414,3.378953,5, C
211822953,131.305863,17.642097,16.834,0.77469298,2307.649571,1.437297611,5, E
211825356,126.806262,17.676608,12.613,3.261366167,2310.509357,11.28033379,5, E
211826814,127.651274,17.697128,14.39,1.534379673,2344.732974,0.46898292,5, C
211829014,124.847278,17.729065,16.523,5.115745309,2343.47327,0.36435639,5, C
211831378,126.137636,17.76199,16.27,3.489903268,2342.158946,1.6847635,5, E
211833449,127.345009,17.790676,18.416,0.267390713,2307.669797,1.473683737,5, E
211833616,127.343291,17.793125,16.846,0.267390623,2307.669744,1.389491783,5, E
211834065,132.548024,17.799325,11.634,10.54628615,2309.420342,4.578326313,5, E
211834405,132.374071,17.804214,13.578,10.54236357,2309.431152,5.895680194,5, E
211837343,124.477779,17.8453,14.713,12.07675116,2338.803144,1.6107291,5, C
211839430,132.508388,17.874206,10.73,2.612749207,2308.005379,10.10717436,5, E
211839462,132.505921,17.874565,10.037,2.61285452,2308.003813,10.10212686,5, E
211843564,123.15224,17.930246,16.042,0.45204608,2344.595353,0.62407686,5, C
211885185,131.027432,18.511049,12.493,4.397354489,2308.703029,7.572862444,5, E
211886472,137.132531,18.528543,11.126,19.63409089,2339.022491,2.4786066,5, C
211894612,127.003579,18.646973,12.767,33.03084615,2316.887756,6.009038586,5, E
211897691,130.082557,18.692919,14.313,5.75135517,2343.999012,1.9604046,5, C
211901114,130.398723,18.743057,16.024,1.649109656,2344.10895,0.27769365,5, C
211902535,127.231992,18.763756,10.88,9.811491782,2309.844963,8.731658105,5, E
211906650,135.334979,18.825454,12.193,41.42567296,2321.868206,5.2787596,5, C
211906940,137.460622,18.829815,16.368,0.175443498,2307.719861,0.53826473,5, E
211910237,137.094718,18.879482,14.75,1.109079718,2308.516774,2.413034742,5, E
211910968,129.425676,18.890285,16.468,4.542239466,2343.325054,5.5357766,5, E
211913977,130.344085,18.933875,12.619,14.67832079,2334.359093,3.6484966,5, C
211915147,129.78875,18.951869,9.023,1.810855435,2309.196795,4.117962973,5, E
211915571,126.813467,18.958247,14.333,2.117949309,2344.767408,0.47034327,5, C
211916756,129.362743,18.976685,15.498,10.13474175,2338.148224,2.6981761,5, C
211917204,131.055331,18.983469,14.381,9.48719251,2344.518632,8.8063821,5, E
211918985,131.059027,19.009682,16.401,9.466254583,2344.499273,12.404803,5, E
211919004,129.777047,19.010023,13.131,11.7242681,2339.534181,5.2636386,5, C
211919528,130.989982,19.018157,13.286,9.486656918,2316.058455,15.36448846,5, E
211919680,131.016261,19.020241,16.863,9.487928481,2316.046839,13.21217673,5, E
211920604,130.962459,19.034057,12.258,9.481760831,2316.067047,15.78676431,5, E
211920612,130.9839,19.034175,8.433,19.5992384,2324.365634,8.657239512,5, E
211922654,130.946473,19.063355,13.423,9.486334893,2316.070426,10.50698834,5, E
211922804,130.946072,19.065586,14.564,9.461156885,2316.171564,10.46730675,5, E
211922849,130.936382,19.066274,15.268,9.482323768,2316.059211,12.28565475,5, E
211923431,127.937355,19.074641,14.101,29.71507714,2340.55843,4.9951206,5, C
211923502,130.9315,19.075862,13.055,9.487212588,2316.04729,11.84301121,5, E
211924657,130.026777,19.092879,15.031,2.643707538,2343.376423,1.8516834,5, R
211929937,129.178454,19.173812,14.156,3.476644191,2344.178581,2.6015135,5, C
211931594,123.236952,19.199377,16.2,0.160047624,2307.629761,0.315812407,5, E
211936444,126.499556,19.27155,12.916,2.464713541,2308.104727,3.89469885,5, E
211939692,128.401836,19.320249,11.75,22.37854484,2337.525995,9.5727649,5, R
211941472,130.448577,19.347497,11.788,5.780317286,2339.530537,3.3519706,5, C
211942157,132.713299,19.357271,12.051,1.324394918,2308.521097,7.384650686,5, E
211944670,127.906521,19.394282,10.549,1.385751945,2308.333773,1.728986275,5, E
211944676,127.906656,19.394321,9.904,1.385749285,2308.333899,1.699452658,5, E
211944856,127.905928,19.397023,11.018,1.385753034,2308.333995,1.729895372,5, E
211945201,136.573975,19.402252,10.115,19.48580435,2325.832412,4.045361129,5, U
211946007,130.664324,19.414446,16.57,1.983063473,2308.139411,1.082322365,5, E
211953866,127.093373,19.531204,16.421,0.894465877,2308.008089,2.069981535,5, E
211965883,136.157199,19.714585,14.138,10.55506148,2334.607747,1.6022033,5, C
211969807,129.636756,19.773829,15.149,1.974080122,2344.891111,1.7880726,5, C
211970234,136.087681,19.780273,16.122,1.483096421,2344.490712,0.95535209,5, E
211972086,132.707685,19.810135,16.696,3.007834446,2309.88622,2.225969887,5, E
211972200,125.272798,19.811842,13.2,6.307811536,2310.930875,11.00024426,5, E
211972744,131.358396,19.82047,9.792,15.33169818,2317.389874,26.21795032,5, E
211972837,129.977592,19.82192,13.547,1.092890725,2308.226068,4.585426045,5, E
211978865,123.897817,19.914861,14.439,0.90778403,2307.5664,2.21971782,5, E
211978988,130.497256,19.916606,12.588,36.55662056,2319.703861,6.1939573,5, C
211980360,124.715345,19.938347,17.899,2.693360721,2343.775354,3.6625026,5, E
211982753,124.750322,19.975999,8.781,2.69482112,2308.732905,6.057068383,5, E
211987231,137.382988,20.048245,11.68,17.03471771,2308.814482,2.459498316,5, E
211988320,136.088357,20.065472,14.122,63.83604465,2309.724861,5.8848392,5, C
211993818,126.204921,20.152995,7.218,8.983433207,2316.040675,5.142955008,5, E
211995398,123.656302,20.179146,16.725,32.57457741,2336.858901,5.5382242,5, C
211995966,131.20885,20.187913,11.899,0.279261028,2307.768553,1.600586473,5, E
211997641,136.902532,20.215121,12.821,1.744578843,2309.250522,5.647260509,5, E
211999656,126.493959,20.248791,12.233,0.974182959,2308.497949,3.356165705,5, E
212002525,129.925145,20.295851,17.251,5.807783627,2308.799029,2.346527009,5, E
212006318,130.501328,20.359306,12.909,14.46419774,2343.247222,6.3641276,5, C
212006344,126.476311,20.359569,12.466,2.219801729,2344.339364,1.0468624,5, C
212008766,129.282438,20.399373,12.802,14.12571524,2340.377314,4.342099,5, C
212009150,126.836469,20.405804,16.403,6.832095107,2339.497898,1.2159338,5, C
212009702,136.219647,20.415126,13.173,0.461937551,2307.634557,3.560581735,5, E
212010289,132.266057,20.425381,14.72,7.948884879,2311.44288,4.067610514,5, E
212011230,136.241018,20.440816,12.375,27.57410944,2332.486326,3.8098693,5, R
212012030,124.433385,20.453491,13.078,19.99265922,2321.480375,3.155271375,5, E
212012119,132.169895,20.455076,11.753,3.280809945,2341.942585,1.8401796,5, C
212012387,133.278976,20.458941,13.972,3.243951689,2310.513685,4.263207081,5, E
212018340,128.960399,20.55905,12.393,1.478212353,2308.042636,3.545827453,5, E
212019055,127.282907,20.570227,12.7,0.410718196,2307.81727,2.614263356,5, E
212020442,137.512473,20.593854,13.974,3.889512309,2310.797537,3.919517118,5, E
212024647,127.935241,20.663782,10.279,3.696849632,2309.097988,3.632922387,5, E
212037403,128.178664,20.87782,13.231,3.408145978,2307.736617,3.227641084,5, E
212066407,129.838516,21.390829,12.176,0.82177263,2344.347383,0.81077764,5, E
212069706,133.42602,21.450501,14.41,0.136912656,2344.985396,0.38175973,5, E
212069861,134.444189,21.453533,14.102,30.95530811,2314.491703,4.1831168,5, C
212070574,126.882934,21.466452,12.104,34.73603231,2341.83753,2.3851459,5, R
212072539,134.202214,21.502674,14.874,7.679317385,2342.327933,2.2464679,5, C
212082682,133.288485,21.690459,14.611,3.797776517,2309.646372,2.62432415,5, E
212083250,132.769917,21.701352,11.967,0.518766968,2307.912651,2.719906489,5, E
212083455,132.765511,21.70503,12.262,0.518740267,2307.913853,2.510218305,5, E
212085740,127.604274,21.747054,13.688,4.845892666,2308.582587,3.395225842,5, E
212088059,132.707863,21.789122,14.757,10.35969118,2339.815406,2.9081576,5, C
212088379,126.068946,21.795563,13.403,1.226220598,2344.596759,8.7388099,5, E
212092746,127.644804,21.881783,16.161,0.56221986,2344.556977,0.29173508,5, C
212096658,126.753739,21.956861,10.21,1.466593443,2309.013324,2.88175868,5, E
212099230,128.073571,22.006011,10.513,7.112297244,2344.519784,3.4558735,5, E
212110007,133.310979,22.218977,14.245,16.70799991,2311.689554,3.204059312,5, E
212110888,127.57877,22.235908,11.441,2.995699968,2344.29852,2.4255745,5, C
212122623,129.259611,22.467083,13.927,1.313267845,2308.230892,2.728060375,5, E
212130773,125.952752,22.634023,14.467,18.71336065,2337.600281,6.292534,5, C
212132195,125.987065,22.663045,11.67,26.196213,2331.391797,3.2226382,5, C
212136123,129.211991,22.741123,14.916,2.22603095,2342.878688,1.6576432,5, C
212137767,133.625086,22.775413,12.771,15.17494306,2315.252388,11.95194282,5, E
212138198,126.023559,22.78329,12.902,3.209114742,2344.673388,0.90029171,5, C
212141021,127.92118,22.84167,13.295,2.918043302,2342.117986,1.8323369,5, C
212150006,128.169544,23.031999,14.7,0.898440841,2344.710754,1.3848992,5, C
212152341,132.754023,23.083958,19.109,6.67552818,2341.697227,3.5428442,5, E
212152922,127.648979,23.097202,11.823,4.878731307,2311.187749,2.488706484,5, E
212154564,133.641182,23.13289,15.105,6.413696675,2341.250399,1.7838623,5, C
212155299,126.61345,23.149671,13.129,0.901712653,2307.611716,2.678006103,5, E
212157262,132.523609,23.192601,12.864,7.149620687,2341.925558,2.6447542,5, C
212161956,126.372924,23.297377,14.778,7.188836421,2343.636007,2.5694597,5, C
212163353,134.212972,23.330465,13.539,5.173553155,2308.752716,4.166678203,5, E
212164470,129.813631,23.357481,12.704,7.808171914,2343.098187,3.3925577,5, C
212171851,133.332827,23.531766,14.143,5.488549107,2311.482991,14.87456051,5, E
212173112,129.375529,23.561565,9.91,10.1747909,2314.126743,18.92195453,5, E
212270970,207.7914886,-18.4617271,13.352,0.716483232,2385.142181,1.821345653,6, E
212280209,204.3646698,-18.1439629,15.218,2.082007686,2385.119668,2.114518173,6, E
212280240,204.3710938,-18.142601,12.899,0.770486904,2385.047861,1.240586763,6, E
212290847,202.7800751,-17.8113251,12.316,4.197279752,2385.13248,7.493972884,6, E
212295183,205.0869751,-17.6766987,16.353,5.534600808,2384.918108,2.286427959,6, E
212297394,207.2062225,-17.6099052,14.138,5.2135523,2389.482589,2.2984022,6, C
212300977,203.7581024,-17.5035496,11.738,4.465625355,2387.529549,3.5021666,6, C
212302722,200.4611206,-17.4494343,12.55,0.783789918,2385.122819,3.577134602,6, E
212303338,202.9588318,-17.4307041,9.957,0.595528876,2385.398915,0.7818638,6, C
212306901,201.6565094,-17.3236675,16.758,2.979495136,2386.682816,3.076824516,6, E
212310740,203.7690277,-17.2112198,10.592,3.599771787,2385.582313,2.8562601,6, E
212311834,199.9766388,-17.1811447,14.679,17.78022353,2400.420865,3.1305482,6, E
212315941,203.087265,-17.0611916,14.406,12.93616215,2393.552618,2.192171363,6, E
212321305,204.6419983,-16.9100971,13.861,34.14131543,2395.929561,8.8724773,6, C
212323325,201.9284668,-16.8545971,14.685,0.664386565,2385.224417,2.123617004,6, E
212327309,203.743988,-16.7408752,14.529,6.717199897,2391.180783,4.016407104,6, E
212331504,206.9006805,-16.6263542,13.909,28.54598136,2402.813417,5.265896562,6, E
212331641,206.9007721,-16.622673,14.571,28.54908466,2402.818466,6.061853607,6, E
212332380,207.31604,-16.6030827,14.566,34.64027448,2415.195614,14.47169527,6, E
212334671,208.2570648,-16.5401688,14.547,15.45910434,2397.297255,6.245887852,6, E
212339438,202.9721222,-16.4113293,12.959,2.70439952,2386.553884,4.517958035,6, E
212349118,201.6591339,-16.1541328,12.621,2.549282799,2385.14609,7.1936858,6, E
212349750,203.0780334,-16.1379509,12.767,1.434330304,2385.337316,5.7585774,6, E
212351026,201.6868744,-16.1051502,14.541,2.547980674,2385.169466,8.604495721,6, E
212351048,201.6690826,-16.1045837,10.039,2.548684118,2385.160991,8.862759523,6, E
212351335,201.7249603,-16.0968399,17.659,2.547661752,2385.178359,5.0584528,6, E
212351405,201.6629333,-16.0950012,13.995,2.548505997,2385.160771,8.588275333,6, E
212351542,201.6810913,-16.0912857,13.359,2.549159015,2385.151665,8.387370755,6, E
212351868,204.9970245,-16.0828781,10.223,2.500326838,2385.060314,5.690204037,6, E
212357477,202.0166321,-15.9378204,10.215,6.326692015,2388.228812,1.9657603,6, C
212358105,203.164093,-15.9217768,15.985,0.762337738,2385.574836,4.926906567,6, E
212362957,200.7798309,-15.7994556,13.937,12.51720964,2384.902191,5.101528523,6, E
212364002,200.5700226,-15.7732859,14.914,5.695768796,2385.85919,4.4993886,6, E
212370052,201.5347595,-15.6265984,12.994,3.887337392,2386.203393,7.058937129,6, E
212383778,204.4930115,-15.2905455,13.329,1.653535881,2386.042422,7.264394994,6, E
212384646,210.6826935,-15.2691212,13.402,1.734608136,2386.382748,7.70063622,6, E
212394689,203.6212921,-15.0363588,12.206,6.679461873,2390.417923,2.7975775,6, C
212397056,211.1820068,-14.9809999,12.012,38.74233835,2390.375278,10.70211945,6, E
212398486,204.1421204,-14.9476032,15.147,21.75155892,2388.336217,2.7290706,6, C
212406350,203.4889526,-14.7687368,13.923,0.833812585,2385.469397,1.408725128,6, E
212409377,202.0475006,-14.7005777,13.037,1.115570287,2385.442877,3.20782466,6, E
212409856,204.228302,-14.6899958,13.446,0.531681427,2384.99579,2.677524939,6, E
212421319,203.4463196,-14.4334145,16.407,5.523366696,2388.632756,8.9461056,6, E
212421673,201.6525574,-14.4257812,13.172,28.06642554,2410.164999,25.966506,6, E
212424510,211.3352203,-14.3620539,15.632,17.12670455,2394.21695,3.0880451,6, C
212426112,205.0839996,-14.3251743,13.15,0.765084756,2385.147805,1.951704274,6, E
212428509,203.6284943,-14.2716208,12.483,2.667408152,2386.842771,3.025189533,6, E
212432524,209.5184021,-14.184535,14.55,2.472126738,2386.502601,8.782446283,6, E
212432685,204.2987976,-14.1805878,13.132,0.531667431,2384.997597,1.926402,6, C
212435047,202.130722,-14.1262922,12.389,1.115521985,2385.443957,2.2690474,6, C
212440430,204.0355988,-14.0092173,13.267,19.99126941,2395.159799,4.6732629,6, C
212442408,198.3507385,-13.9657059,11.778,0.454883249,2384.937378,2.72655527,6, E
212443457,209.4090271,-13.942667,13.116,24.4755632,2400.663564,8.4016236,6, E
212443973,205.0088959,-13.9320383,14.951,0.779175616,2385.530441,0.25591494,6, C
212451091,211.4713287,-13.7793894,14.244,12.66796917,2393.364982,3.6214225,6, C
212453473,199.4444275,-13.7275925,13.957,2.756088706,2387.086511,3.921903616,6, E
212454161,198.9567108,-13.7125988,15.225,21.72447752,2388.454142,10.42689158,6, E
212454422,198.5531464,-13.7068777,16.899,3.269674865,2387.222994,1.0011029,6, C
212454563,209.4750671,-13.7038202,16.195,3.07165823,2387.018494,9.675672106,6, E
212456583,201.9474487,-13.6591949,13.429,2.877429953,2385.235775,4.581379147,6, E
212460519,203.5465393,-13.5769281,12.445,7.387111446,2390.793743,2.6094054,6, C
212468149,203.8510895,-13.4157181,14.814,0.229457627,2385.007573,1.569577143,6, E
212469831,202.0687714,-13.3795891,13.556,5.075783501,2385.294551,2.466075256,6, E
212470904,205.8204651,-13.3571358,13.024,0.642937703,2384.912985,0.66829918,6, C
212473154,201.9200439,-13.3102903,8.98,1.817103518,2385.173451,3.2807155,6, E
212480208,205.3634949,-13.1608963,10.892,10.0967628,2391.775304,4.3178519,6, C
212481328,198.4724731,-13.1375875,13.09,3.418082475,2386.306036,3.004092332,6, E
212488008,197.7342834,-12.9925127,10.633,11.33494958,2387.534199,2.240427792,6, E
212496592,201.6391754,-12.8065681,12.966,2.85852016,2386.558897,2.2834328,6, C
212497267,201.9305573,-12.7923107,12.282,3.745038775,2386.512448,4.545884216,6, E
212499716,199.5965271,-12.7403412,13.748,0.437376437,2385.252413,0.988770297,6, E
212499835,207.4186249,-12.7381372,16.271,6.884039078,2388.017077,7.5326514,6, E
212504385,199.5715179,-12.6406565,13.842,0.826892474,2385.245932,3.146006937,6, E
212504617,198.2160034,-12.6359091,13.389,39.26193332,2407.626248,7.0477084,6, E
212508560,206.7673645,-12.5520906,15.793,0.730441803,2385.004276,0.976755584,6, E
212512986,205.6811829,-12.4572029,12.797,1.49968034,2385.803456,6.310121048,6, E
212521166,207.3495331,-12.2844906,11.59,13.86395308,2386.874271,3.1861809,6, C
212525174,205.9107513,-12.201292,13.65,3.447917488,2385.386286,1.4955024,6, C
212530118,202.8983154,-12.0950937,13.559,12.83243584,2397.143511,2.7569988,6, C
212532636,205.7254181,-12.0385857,14.046,0.314880538,2384.878169,0.46455777,6, C
212534729,205.7329559,-11.9942513,13.066,13.4860166,2390.521658,2.7921762,6, C
212535959,207.9181671,-11.9691439,13.803,17.73307509,2399.777418,7.406057697,6, E
212536771,207.4607697,-11.9521894,13.736,1.392110863,2386.188125,3.824493111,6, E
212537106,205.2024384,-11.9453955,12.982,4.63093299,2385.112561,6.829990231,6, E
212537690,208.3094177,-11.9333744,16.567,0.151429762,2384.876343,0.339896051,6, E
212540985,204.384903,-11.8678474,13.574,1.096402669,2385.254432,5.305894562,6, E
212541386,203.8680725,-11.859354,14.231,3.630291754,2386.701543,2.465442807,6, E
212543933,206.6523285,-11.8049431,14.01,7.808259072,2390.491256,2.9732584,6, C
212545451,205.503006,-11.7709036,15.672,1.133787601,2385.377848,4.218563525,6, E
212545602,205.5869446,-11.7673521,16.209,1.756651433,2384.923352,5.771593648,6, E
212554013,207.0783844,-11.5889788,14.733,3.588163859,2387.337924,2.3367262,6, C
212555594,206.5822754,-11.5562534,12.482,4.164447373,2387.431522,1.1275723,6, C
212558644,208.5870361,-11.4901218,16.153,0.509799821,2385.248239,0.609935638,6, E
212559866,203.0456085,-11.4628267,11.864,19.70206541,2385.603577,9.628326268,6, E
212562715,202.167923,-11.3993301,13.046,13.52415966,2387.47018,2.3122248,6, C
212568066,203.7505341,-11.2848234,13.667,7.116232018,2388.453828,10.46283545,6, E
212570977,205.9013977,-11.2235699,13.928,8.85317764,2390.893509,4.2719199,6, C
212572439,204.4400787,-11.1925735,12.835,2.581477207,2384.865799,1.9123291,6, C
212572452,204.4417572,-11.1922235,14.769,2.581487181,2384.865459,1.8518156,6, C
212575828,205.1596985,-11.1170921,15.508,2.06029681,2384.851195,1.3127297,6, C
212576383,197.8225403,-11.1059008,9.066,2.992931759,2386.429188,8.173383306,6, E
212577658,208.7533569,-11.0798206,11.541,14.06767256,2388.32568,2.7250495,6, C
212579164,198.0747681,-11.0476551,13.632,18.15569281,2387.397939,3.4384759,6, E
212580081,204.4493256,-11.0277748,18.233,1.491872171,2385.157884,2.1911631,6, E
212580872,205.2370605,-11.0092964,13.047,14.78719871,2391.259284,4.3106281,6, C
212585579,204.8157654,-10.9069767,12.629,3.022452046,2385.533192,1.8909084,6, E
212586030,205.8581543,-10.8969221,11.689,7.784852948,2387.884319,1.5340078,6, C
212586717,208.8167267,-10.8830538,13.875,4.295498579,2386.45599,3.534993816,6, E
212587672,205.4447021,-10.8624315,12.188,23.22625721,2404.041921,4.0871377,6, C
212588757,204.7851105,-10.8400221,14.892,6.751474127,2385.905254,3.008636038,6, E
212601505,202.6416626,-10.5553885,14.486,0.724463851,2384.864552,1.243136315,6, E
212606118,205.9619293,-10.4519815,17.972,12.24433186,2385.204635,2.856113386,6, E
212610849,204.4080505,-10.3443298,14.449,28.46656329,2384.873174,2.481776308,6, E
212613128,202.5466003,-10.2929077,13.861,0.379602352,2384.892963,1.721836294,6, E
212615080,210.0053558,-10.2485962,13.642,7.375665018,2390.393741,3.518292408,6, E
212616320,204.0628967,-10.2196007,14.373,12.34800566,2389.552758,4.6680831,6, C
212617879,204.4068451,-10.1838961,12.316,2.210803696,2385.143565,4.636737321,6, E
